0.630933 536
1.40555 1072
2.27168 1608
3.13781 2144
3.43221 2680
4.00395 3216
4.20395 3752
4.59275 4288
4.87008 4824
5.05888 5360
5.24768 5896
5.71968 6432
6.09728 6968
6.28608 7504
6.47488 8040
6.66368 8576
6.95808 9112
7.32448 9648
7.71328 10184
7.98528 10720
8.17408 11256
8.36288 11792
8.64821 5360
14.7976 536
15.0674 1072
17.5362 1608
18.4967 2144
18.7911 2680
19.4407 2787
19.7351 2890
20.1015 2989
20.7623 3085
21.1511 3178
21.4231 3268
21.9895 3355
22.5671 3440
22.8391 3523
23.1335 3604
23.4999 3683
24.1719 3761
24.3495 3837
24.7383 3911
25.0103 3984
25.7655 4056
26.0487 4126
26.5319 4195
26.7095 4263
27.4647 4330
27.7479 4396
28.3143 4461
28.6087 4525
29.2583 4588
29.4471 4650
29.7415 4711
30.1079 4771
30.6855 4831
31.0519 4890
31.3351 4948
31.8183 5006
31.9959 5063
32.5623 5119
32.9399 5175
33.4231 5230
33.6007 5284
33.8839 5338
34.4503 5391
34.8279 5444
35.3943 5496
35.6887 5548
35.9719 5599
36.2439 5650
36.4327 5700
36.8103 5750
37.2823 5799
37.6711 5848
37.9543 5897
38.1319 5945
38.5095 5993
38.8039 6040
39.0759 6087
39.4535 6134
39.8311 6180
40.0199 6226
40.2087 6272
40.4919 6317
40.7863 6362
40.9639 6407
41.5303 6451
41.7191 6495
41.9079 6539
42.1911 6582
42.5687 6625
42.8631 6668
43.1351 6711
43.3239 6753
43.5127 6795
43.7015 6837
44.0903 6879
44.2679 6920
44.6455 6961
44.9287 7002
45.1175 7043
45.3063 7083
45.6007 7123
45.8727 7163
46.2615 7203
46.4391 7242
46.6279 7281
46.9111 7320
47.0999 7359
47.3943 7398
47.5719 7436
47.8663 7474
48.1383 7512
48.4327 7550
48.6103 7588
48.8935 7625
49.0823 7662
49.4599 7699
49.7543 7736
50.0263 7773
50.3207 7809
50.4983 7845
50.6871 7881
50.9703 7917
51.3479 7953
51.6423 7989
51.8199 8024
52.3863 8059
52.5773 8094
52.8605 3484
56.3623 3566
56.5399 3646
56.8343 3724
57.5783 3801
57.8615 3876
58.2391 3950
59.1831 4022
59.3719 4093
59.6663 4163
59.8439 4232
60.8823 4299
61.0711 4365
61.4487 4430
61.7431 4494
62.5815 4557
62.8647 4620
63.1591 4682
63.3367 4743
63.8199 4803
64.3751 4862
64.6583 4921
65.1303 4979
65.4247 5036
65.8967 5093
66.2631 5149
66.4519 5204
66.7463 5259
67.0183 5313
67.5015 5367
67.8791 5420
68.1511 5473
68.4343 5525
68.7287 5576
68.9063 5627
69.3783 5678
69.8615 5728
70.0391 5778
70.5223 5827
70.6999 5876
70.9943 5924
71.2663 5972
71.6439 6020
71.9271 6067
72.3991 6114
72.5879 6160
72.7767 6206
73.0599 6252
73.3431 6297
73.6375 6342
73.9095 6387
74.0983 6431
74.2871 6475
74.6647 6519
74.9479 6563
75.4199 6606
75.6087 6649
75.7975 6692
75.9863 6734
76.3639 6776
76.6471 6818
77.0247 6860
77.3079 6901
77.4967 6942
77.6855 6983
78.0631 7024
78.2519 7064
78.7239 7104
79.1015 7144
79.2903 7184
79.4791 7223
79.7735 7262
79.9511 7301
80.1399 7340
80.5175 7379
80.8951 7417
81.1783 7455
81.3671 7493
81.7447 7531
81.9335 7569
82.2279 7606
82.6055 7643
82.7831 7680
83.0663 7717
83.2551 7754
83.6327 7791
83.8215 7827
84.1159 7863
84.3879 7899
84.5767 7935
85.0487 7971
85.3431 8007
85.5207 8042
85.7095 8077
86.0039 8112
86.3725 8147
86.7501 3484
89.6743 3566
90.0631 3646
90.2407 3724
90.6295 3801
91.1847 3876
91.4791 3950
91.6567 4022
92.1287 4093
92.8839 4163
93.2615 4232
93.5559 4299
93.8279 4365
94.5831 4430
94.9607 4494
95.3383 4557
