0.0 0
0.86496 5360
2.02992 5896
2.70192 6432
3.17392 6968
3.64592 7504
4.11792 8040
4.58992 8576
5.06192 9112
5.29792 9648
6.24192 10184
7.2264 9648
7.46688 9240
8.41536 9036
8.65136 8296
8.88736 5896
9.83136 5360
11.2474 4824
11.9554 6432
12.1914 6968
13.1354 6432
13.3714 6968
13.6074 6432
14.3154 6968
14.5469 6432
15.4864 6968
15.7224 6432
17.1474 5896
17.3834 5360
19.7434 6968
19.7434 7504
21.6269 8040
21.8584 8576
23.9824 8066
24.2229 7811
24.4634 7556
25.1669 7300
25.4029 6509
26.3514 4824
26.8234 4288
27.7674 3216
29.4194 5360
29.6554 5896
29.8914 5360
30.8309 5896
31.0624 5360
31.7704 5896
32.4739 6432
34.3259 6968
35.2699 7504
36.2139 8040
36.6859 8576
37.1579 9112
38.1019 9648
38.5739 10184
39.2819 10720
39.7539 11256
40.2259 11792
40.9744 11256
41.2104 10854
41.4464 10653
41.6824 10452
41.9184 10251
42.1544 10050
42.6309 9849
42.8669 9648
43.1074 8911
43.3434 8040
43.5794 7504
44.0514 6968
44.5234 6432
44.7594 5896
44.9954 8040
47.8139 8576
48.2499 9112
48.4859 9648
48.7219 10184
50.3739 10720
51.1269 10184
51.3629 9259
51.5989 9064
51.8349 8869
52.0754 8674
52.3114 8479
52.5474 7504
52.7834 6432
55.3794 5896
55.6154 7504
58.6789 6968
60.5714 5360
61.4818 536
66.4624 6968
71.1869 6432
71.4229 3216
74.9584 3752
75.1944 4288
75.6664 3752
75.9024 4288
76.1384 3752
76.3744 4288
76.6059 4824
76.6059 5360
77.0419 5896
77.2779 6432
77.5139 6968
78.6939 7504
78.9299 8040
79.1659 8576
79.4019 9112
79.8739 9648
80.3459 10184
80.8179 10720
81.2899 11256
82.4699 11792
83.6499 12328
84.4029 11792
84.6434 8040
85.8234 7504
87.0034 6968
87.9474 6432
89.1274 6968
89.3634 7504
89.5994 6968
90.3074 7504
90.5434 6968
91.4874 7504
91.7234 6968
91.9594 7504
92.6674 6968
92.9034 7504
93.1349 6968
94.3149 5896
95.3608 536
98.7989 1608
