0.640213 536
2.56608 1072
3.44085 1608
4.48715 2144
4.78155 2680
5.43648 3216
5.73088 3752
5.90848 4288
6.94688 4824
7.23008 5360
7.60768 5896
7.79648 6432
8.83488 6968
9.12928 7504
9.30688 8040
9.60213 8576
10.1586 3752
13.5661 3828
13.9437 3903
14.8765 3976
15.2541 4048
15.5485 4118
15.7261 4187
16.4813 4255
16.8589 4322
17.0477 4388
17.253 4453
17.5474 4517
17.725 4580
17.9138 4642
18.1026 4703
18.397 4764
18.6023 4824
18.7799 4883
18.9687 4941
19.1575 4999
19.4519 5056
19.7239 5112
20.0071 5168
20.2903 5223
20.4791 5278
20.8567 5332
21.1399 5385
21.4343 5438
21.6119 5490
21.8007 5542
22.1783 5593
22.4615 5644
22.7447 5694
23.1223 5744
23.3111 5794
23.6887 5843
23.8775 5892
24.1607 5940
24.6327 5988
24.8215 6035
25.1991 6082
25.3879 6129
25.6711 6175
26.0599 6221
26.2375 6267
26.5207 6312
26.8983 6357
27.0871 6402
27.2759 6446
27.8423 6490
28.0311 6534
28.4199 6577
28.5975 6620
28.7863 6663
28.9751 6706
29.2695 6748
29.7303 6790
29.9191 6832
30.2967 6874
30.5799 6915
30.7687 6956
31.0631 6997
31.3463 7038
31.5239 7078
31.8071 7118
32.1847 7158
32.3735 7198
32.7511 7237
33.1287 7276
33.4119 7315
33.8951 7354
34.0727 7393
34.2615 7431
34.6391 7469
35.0167 7507
35.2999 7545
35.6775 7583
35.9607 7620
36.3495 7657
36.6215 7694
36.9991 7731
37.5677 3216
41.2471 3305
41.5415 3391
42.2023 3475
42.3799 3557
42.8519 3637
43.2407 3715
43.9847 3792
44.2791 3867
44.5511 3941
45.0343 4013
45.5895 4084
45.8839 4154
46.1559 4223
46.4503 4291
47.0167 4357
47.3831 4422
47.8551 4486
48.1495 4550
48.4215 4613
48.9991 4675
49.2711 4736
49.7431 4796
50.1319 4855
50.3095 4914
50.9815 4972
51.1591 5029
51.6311 5086
52.0087 5142
52.2919 5197
52.9527 5252
53.2471 5306
53.5191 5360
53.8967 5413
54.1799 5466
54.8407 5518
55.2183 5570
55.4071 5621
55.5959 5672
55.7847 5722
56.3511 5772
56.8231 5821
57.0119 5870
57.2007 5918
57.3895 5966
57.9559 6014
58.3335 6061
58.5223 6108
58.7111 6155
58.8999 6201
59.1943 6247
59.6551 6292
60.0327 6337
60.2215 6382
60.4103 6427
60.5991 6471
60.9879 6515
61.3543 6559
61.7319 6602
61.9207 6645
62.1095 6688
62.2983 6730
62.5927 6772
62.9703 6814
63.1479 6856
63.5255 6897
63.8087 6938
63.9975 6979
64.1863 7020
64.6695 7060
64.8471 7100
65.1415 7140
65.4135 7180
65.6023 7220
65.8855 7259
66.0743 7298
66.7351 7337
67.0295 7376
67.2071 7414
67.4903 7452
67.7735 7490
67.9623 7528
68.5399 7566
68.7175 7603
69.0951 7640
69.3895 7677
69.5671 7714
70.1357 3216
74.6759 3305
74.9591 3391
75.1367 3475
75.5255 3557
76.2695 3637
76.7415 3715
77.0359 3792
77.3191 3867
77.8743 3941
78.4407 4013
78.8183 4084
79.2071 4154
79.7623 4223
80.3287 4291
80.7063 4357
81.1895 4422
81.5559 4486
82.2167 4550
82.4999 4613
82.7943 4675
83.1719 4736
83.4439 4796
84.1047 4855
84.4935 4914
84.7655 4972
85.1543 5029
85.3319 5086
85.9927 5142
86.2759 5197
86.6535 5252
87.1367 5306
87.3143 5360
87.8807 5413
88.2704 5466
88.5415 5518
88.8359 5570
89.0135 5621
89.2023 5672
89.3911 5722
89.9575 5772
90.2519 5821
90.5239 5870
90.7127 5918
90.9015 5966
91.1959 6014
91.4679 6061
91.8455 6108
92.1399 6155
92.3175 6201
92.5063 6247
92.7895 6292
93.1671 6337
93.5447 6382
93.9223 6427
94.1111 6471
94.2999 6515
94.5943 6559
94.7719 6602
95.2439 6645
95.5614 6688
95.7502 6730
95.8547 6772
