0.640213 536
4.2732 1072
6.10616 1608
7.89432 2144
8.18872 2680
9.6748 3216
9.9692 3752
10.2412 4288
11.5167 4824
11.8111 5360
12.0678 5896
12.3622 6432
12.7999 6968
13.3433 7504
13.6377 8040
14.0866 8576
14.5364 3752
18.8265 3828
19.1698 3903
19.4642 3976
20.0153 4048
20.5474 4118
20.8418 4187
21.1852 4255
21.9174 4322
22.2118 4388
22.6495 4453
23.2118 4517
23.495 4580
23.7439 4642
24.0271 4703
24.4761 4764
25.1404 4824
25.4914 4883
26.0425 4941
26.3369 4999
26.7746 5056
27.318 5112
27.6124 5168
28.1446 5223
28.7823 5278
29.0767 5332
29.5222 5385
30.1599 5438
30.4543 5490
30.9865 5542
31.6242 5593
31.9186 5644
32.3641 5694
32.6585 5744
33.0962 5794
33.8284 5843
34.1228 5892
34.655 5940
35.3893 2412
39.429 2531
39.8668 2644
40.1612 2752
41.4137 2856
41.6626 2956
42.1305 3053
42.6738 3147
43.3039 3238
43.4662 3326
44.0207 3412
44.5641 3496
45.0886 3578
45.2774 3658
45.9186 3736
46.4697 3812
46.9074 3887
47.0962 3960
47.8242 4032
48.2697 4103
48.8396 4173
49.0886 4241
49.383 4308
50.0095 4374
50.3039 4439
50.7606 4503
51.0095 4566
51.3039 4628
51.7417 4690
52.285 4751
52.6738 4811
52.8514 4870
53.1458 4928
53.3234 4986
53.701 5043
54.0786 5099
54.3618 5155
54.7394 5210
55.0338 5265
55.2114 5319
55.589 5373
55.8722 5426
56.3442 5478
56.7218 5530
57.0162 5581
57.1938 5632
57.3826 5683
57.677 5733
58.0434 5783
58.421 5832
58.7986 5881
58.9874 5929
59.2706 5977
59.7426 6025
60.2146 6072
60.5922 6119
60.781 6165
60.9698 6211
61.2642 6257
61.6306 6302
62.0082 6347
62.4802 6392
62.669 6436
62.8578 6480
63.341 6524
63.5186 6568
64.0018 6611
64.2738 6654
64.4626 6697
64.7458 6739
65.2178 6781
65.5122 6823
65.7842 6865
66.0786 6906
66.2562 6947
66.6338 6988
66.9282 7029
67.1058 7069
67.5778 7109
67.8722 7149
68.0498 7189
68.5218 7228
68.8162 7267
68.9938 7306
69.2882 7345
69.5602 7384
69.9378 7422
70.2322 7460
70.5042 7498
70.8818 7536
71.1762 7574
71.4482 7611
72.0168 3216
74.2539 536
74.2824 1072
75.1298 1608
75.1298 1786
75.4242 1946
75.6018 2093
77.5842 2230
78.0674 2358
79.189 2479
79.4834 2594
79.861 2704
80.8882 2810
81.277 2912
81.549 3010
82.7762 3105
83.2594 3197
83.437 3286
84.5698 3373
85.2306 3458
85.5138 3541
86.4578 3622
87.1186 3701
87.4018 3778
88.3458 3854
89.0066 3928
89.3954 4001
89.6674 4072
90.2338 4142
90.8946 4211
91.2962 4279
91.485 4346
91.7682 4412
92.0626 4477
92.1698 4541
92.3586 4604
92.6418 4666
92.8393 4727
93.036 4787
93.2248 4847
93.508 4906
93.7054 4964
93.9021 5021
94.0909 5078
94.2797 5134
94.4772 5189
94.6738 5244
94.8626 5298
95.0514 5352
95.2489 5405
95.4456 5458
95.6344 5510
95.8232 5562
96.0206 5613
96.2094 5664
96.3982 5714
96.587 5764
96.7758 5813
96.9646 5862
97.1534 5911
97.3422 5959
97.531 6007
97.6203 6054
